Step,AgentID,AgentType,consumption
291,21,ModernResidentialBuildingAgent,1650.0
291,22,ModernResidentialBuildingAgent,1650.0
291,23,ModernResidentialBuildingAgent,1650.0
291,24,ModernResidentialBuildingAgent,1650.0
291,25,ModernResidentialBuildingAgent,1650.0
291,26,ModernResidentialBuildingAgent,1650.0
291,27,ModernResidentialBuildingAgent,1650.0
291,28,ModernResidentialBuildingAgent,1650.0
291,29,ModernResidentialBuildingAgent,1650.0
291,30,ResidentialBuildingAgent,3790.0
291,31,ResidentialBuildingAgent,3790.0
291,32,ResidentialBuildingAgent,3790.0
291,33,ResidentialBuildingAgent,3790.0
291,34,ResidentialBuildingAgent,3790.0
291,35,ResidentialBuildingAgent,3790.0
291,36,ResidentialBuildingAgent,3790.0
291,37,ResidentialBuildingAgent,3790.0
291,38,ResidentialBuildingAgent,3790.0
291,39,ResidentialBuildingAgent,3790.0
291,40,ResidentialBuildingAgent,3790.0
291,41,ResidentialBuildingAgent,3790.0
292,1,EnterpriseBuildingAgent,2300.0114004653524
292,2,OfficeBuildingAgent,675.0
292,3,OfficeBuildingAgent,2700.0
292,4,OfficeBuildingAgent,6750.0
292,5,OfficeBuildingAgent,6750.0
292,6,HospitalBuildingAgent,21464.8401826484
292,7,HospitalBuildingAgent,21464.8401826484
292,8,MallAgent,182.70140206765896
292,9,MallAgent,182.70140206765896
292,10,ModernResidentialBuildingAgent,1650.0
292,11,ModernResidentialBuildingAgent,1650.0
292,12,ModernResidentialBuildingAgent,1650.0
292,13,ModernResidentialBuildingAgent,1650.0
292,14,ModernResidentialBuildingAgent,1650.0
292,15,ModernResidentialBuildingAgent,1650.0
292,16,ModernResidentialBuildingAgent,1650.0
292,17,ModernResidentialBuildingAgent,1650.0
292,18,ModernResidentialBuildingAgent,1650.0
292,19,ModernResidentialBuildingAgent,1650.0
292,20,ModernResidentialBuildingAgent,1650.0
292,21,ModernResidentialBuildingAgent,1650.0
292,22,ModernResidentialBuildingAgent,1650.0
292,23,ModernResidentialBuildingAgent,1650.0
292,24,ModernResidentialBuildingAgent,1650.0
292,25,ModernResidentialBuildingAgent,1650.0
292,26,ModernResidentialBuildingAgent,1650.0
292,27,ModernResidentialBuildingAgent,1650.0
292,28,ModernResidentialBuildingAgent,1650.0
292,29,ModernResidentialBuildingAgent,1650.0
292,30,ResidentialBuildingAgent,3790.0
292,31,ResidentialBuildingAgent,3790.0
292,32,ResidentialBuildingAgent,3790.0
292,33,ResidentialBuildingAgent,3790.0
292,34,ResidentialBuildingAgent,3790.0
292,35,ResidentialBuildingAgent,3790.0
292,36,ResidentialBuildingAgent,3790.0
292,37,ResidentialBuildingAgent,3790.0
292,38,ResidentialBuildingAgent,3790.0
292,39,ResidentialBuildingAgent,3790.0
292,40,ResidentialBuildingAgent,3790.0
292,41,ResidentialBuildingAgent,3790.0
293,1,EnterpriseBuildingAgent,2300.0114004653524
293,2,OfficeBuildingAgent,675.0
293,3,OfficeBuildingAgent,2700.0
293,4,OfficeBuildingAgent,6750.0
293,5,OfficeBuildingAgent,6750.0
293,6,HospitalBuildingAgent,21464.8401826484
293,7,HospitalBuildingAgent,21464.8401826484
293,8,MallAgent,204.5611466201921
293,9,MallAgent,204.5611466201921
293,10,ModernResidentialBuildingAgent,1650.0
293,11,ModernResidentialBuildingAgent,1650.0
293,12,ModernResidentialBuildingAgent,1650.0
293,13,ModernResidentialBuildingAgent,1650.0
293,14,ModernResidentialBuildingAgent,1650.0
293,15,ModernResidentialBuildingAgent,1650.0
293,16,ModernResidentialBuildingAgent,1650.0
293,17,ModernResidentialBuildingAgent,1650.0
293,18,ModernResidentialBuildingAgent,1650.0
293,19,ModernResidentialBuildingAgent,1650.0
293,20,ModernResidentialBuildingAgent,1650.0
293,21,ModernResidentialBuildingAgent,1650.0
293,22,ModernResidentialBuildingAgent,1650.0
293,23,ModernResidentialBuildingAgent,1650.0
293,24,ModernResidentialBuildingAgent,1650.0
293,25,ModernResidentialBuildingAgent,1650.0
293,26,ModernResidentialBuildingAgent,1650.0
293,27,ModernResidentialBuildingAgent,1650.0
293,28,ModernResidentialBuildingAgent,1650.0
293,29,ModernResidentialBuildingAgent,1650.0
293,30,ResidentialBuildingAgent,3790.0
293,31,ResidentialBuildingAgent,3790.0
293,32,ResidentialBuildingAgent,3790.0
293,33,ResidentialBuildingAgent,3790.0
293,34,ResidentialBuildingAgent,3790.0
293,35,ResidentialBuildingAgent,3790.0
293,36,ResidentialBuildingAgent,3790.0
293,37,ResidentialBuildingAgent,3790.0
293,38,ResidentialBuildingAgent,3790.0
293,39,ResidentialBuildingAgent,3790.0
293,40,ResidentialBuildingAgent,3790.0
293,41,ResidentialBuildingAgent,3790.0
294,1,EnterpriseBuildingAgent,2251.9219004309225
294,2,OfficeBuildingAgent,675.0
294,3,OfficeBuildingAgent,2700.0
294,4,OfficeBuildingAgent,6750.0
294,5,OfficeBuildingAgent,6750.0
294,6,HospitalBuildingAgent,21464.8401826484
294,7,HospitalBuildingAgent,21464.8401826484
294,8,MallAgent,204.5611466201921
294,9,MallAgent,204.5611466201921
294,10,ModernResidentialBuildingAgent,1650.0
294,11,ModernResidentialBuildingAgent,1650.0
294,12,ModernResidentialBuildingAgent,1650.0
294,13,ModernResidentialBuildingAgent,1650.0
294,14,ModernResidentialBuildingAgent,1650.0
294,15,ModernResidentialBuildingAgent,1650.0
294,16,ModernResidentialBuildingAgent,1650.0
294,17,ModernResidentialBuildingAgent,1650.0
294,18,ModernResidentialBuildingAgent,1650.0
294,19,ModernResidentialBuildingAgent,1650.0
294,20,ModernResidentialBuildingAgent,1650.0
294,21,ModernResidentialBuildingAgent,1650.0
294,22,ModernResidentialBuildingAgent,1650.0
294,23,ModernResidentialBuildingAgent,1650.0
294,24,ModernResidentialBuildingAgent,1650.0
294,25,ModernResidentialBuildingAgent,1650.0
294,26,ModernResidentialBuildingAgent,1650.0
294,27,ModernResidentialBuildingAgent,1650.0
294,28,ModernResidentialBuildingAgent,1650.0
294,29,ModernResidentialBuildingAgent,1650.0
294,30,ResidentialBuildingAgent,3790.0
294,31,ResidentialBuildingAgent,3790.0
294,32,ResidentialBuildingAgent,3790.0
294,33,ResidentialBuildingAgent,3790.0
294,34,ResidentialBuildingAgent,3790.0
294,35,ResidentialBuildingAgent,3790.0
294,36,ResidentialBuildingAgent,3790.0
294,37,ResidentialBuildingAgent,3790.0
294,38,ResidentialBuildingAgent,3790.0
294,39,ResidentialBuildingAgent,3790.0
294,40,ResidentialBuildingAgent,3790.0
294,41,ResidentialBuildingAgent,3790.0
295,1,EnterpriseBuildingAgent,2251.9219004309225
295,2,OfficeBuildingAgent,675.0
295,3,OfficeBuildingAgent,2700.0
295,4,OfficeBuildingAgent,6750.0
295,5,OfficeBuildingAgent,6750.0
295,6,HospitalBuildingAgent,21464.8401826484
295,7,HospitalBuildingAgent,21464.8401826484
295,8,MallAgent,204.5611466201921
295,9,MallAgent,204.5611466201921
295,10,ModernResidentialBuildingAgent,1650.0
295,11,ModernResidentialBuildingAgent,1650.0
295,12,ModernResidentialBuildingAgent,1650.0
295,13,ModernResidentialBuildingAgent,1650.0
295,14,ModernResidentialBuildingAgent,1650.0
295,15,ModernResidentialBuildingAgent,1650.0
295,16,ModernResidentialBuildingAgent,1650.0
295,17,ModernResidentialBuildingAgent,1650.0
295,18,ModernResidentialBuildingAgent,1650.0
295,19,ModernResidentialBuildingAgent,1650.0
295,20,ModernResidentialBuildingAgent,1650.0
295,21,ModernResidentialBuildingAgent,1650.0
295,22,ModernResidentialBuildingAgent,1650.0
295,23,ModernResidentialBuildingAgent,1650.0
295,24,ModernResidentialBuildingAgent,1650.0
295,25,ModernResidentialBuildingAgent,1650.0
295,26,ModernResidentialBuildingAgent,1650.0
295,27,ModernResidentialBuildingAgent,1650.0
295,28,ModernResidentialBuildingAgent,1650.0
295,29,ModernResidentialBuildingAgent,1650.0
295,30,ResidentialBuildingAgent,3790.0
295,31,ResidentialBuildingAgent,3790.0
295,32,ResidentialBuildingAgent,3790.0
295,33,ResidentialBuildingAgent,3790.0
295,34,ResidentialBuildingAgent,3790.0
295,35,ResidentialBuildingAgent,3790.0
295,36,ResidentialBuildingAgent,3790.0
295,37,ResidentialBuildingAgent,3790.0
295,38,ResidentialBuildingAgent,3790.0
295,39,ResidentialBuildingAgent,3790.0
295,40,ResidentialBuildingAgent,3790.0
295,41,ResidentialBuildingAgent,3790.0
296,1,EnterpriseBuildingAgent,2251.9219004309225
296,2,OfficeBuildingAgent,675.0
296,3,OfficeBuildingAgent,2700.0
296,4,OfficeBuildingAgent,6750.0
296,5,OfficeBuildingAgent,6750.0
296,6,HospitalBuildingAgent,21464.8401826484
296,7,HospitalBuildingAgent,21464.8401826484
296,8,MallAgent,220.05886899144022
296,9,MallAgent,220.05886899144022
296,10,ModernResidentialBuildingAgent,1650.0
296,11,ModernResidentialBuildingAgent,1650.0
296,12,ModernResidentialBuildingAgent,1650.0
296,13,ModernResidentialBuildingAgent,1650.0
296,14,ModernResidentialBuildingAgent,1650.0
296,15,ModernResidentialBuildingAgent,1650.0
296,16,ModernResidentialBuildingAgent,1650.0
296,17,ModernResidentialBuildingAgent,1650.0
296,18,ModernResidentialBuildingAgent,1650.0
296,19,ModernResidentialBuildingAgent,1650.0
296,20,ModernResidentialBuildingAgent,1650.0
296,21,ModernResidentialBuildingAgent,1650.0
296,22,ModernResidentialBuildingAgent,1650.0
296,23,ModernResidentialBuildingAgent,1650.0
296,24,ModernResidentialBuildingAgent,1650.0
296,25,ModernResidentialBuildingAgent,1650.0
296,26,ModernResidentialBuildingAgent,1650.0
296,27,ModernResidentialBuildingAgent,1650.0
296,28,ModernResidentialBuildingAgent,1650.0
296,29,ModernResidentialBuildingAgent,1650.0
296,30,ResidentialBuildingAgent,3790.0
296,31,ResidentialBuildingAgent,3790.0
296,32,ResidentialBuildingAgent,3790.0
296,33,ResidentialBuildingAgent,3790.0
296,34,ResidentialBuildingAgent,3790.0
296,35,ResidentialBuildingAgent,3790.0
296,36,ResidentialBuildingAgent,3790.0
296,37,ResidentialBuildingAgent,3790.0
296,38,ResidentialBuildingAgent,3790.0
296,39,ResidentialBuildingAgent,3790.0
296,40,ResidentialBuildingAgent,3790.0
296,41,ResidentialBuildingAgent,3790.0
297,1,EnterpriseBuildingAgent,2317.6108991624837
297,2,OfficeBuildingAgent,5525.0
297,3,OfficeBuildingAgent,22100.0
297,4,OfficeBuildingAgent,55250.0
297,5,OfficeBuildingAgent,55250.0
297,6,HospitalBuildingAgent,21464.8401826484
297,7,HospitalBuildingAgent,21464.8401826484
297,8,MallAgent,220.05886899144022
297,9,MallAgent,220.05886899144022
297,10,ModernResidentialBuildingAgent,1650.0
297,11,ModernResidentialBuildingAgent,1650.0
297,12,ModernResidentialBuildingAgent,1650.0
297,13,ModernResidentialBuildingAgent,1650.0
297,14,ModernResidentialBuildingAgent,1650.0
297,15,ModernResidentialBuildingAgent,1650.0
297,16,ModernResidentialBuildingAgent,1650.0
297,17,ModernResidentialBuildingAgent,1650.0
297,18,ModernResidentialBuildingAgent,1650.0
297,19,ModernResidentialBuildingAgent,1650.0
297,20,ModernResidentialBuildingAgent,1650.0
297,21,ModernResidentialBuildingAgent,1650.0
297,22,ModernResidentialBuildingAgent,1650.0
297,23,ModernResidentialBuildingAgent,1650.0
297,24,ModernResidentialBuildingAgent,1650.0
297,25,ModernResidentialBuildingAgent,1650.0
297,26,ModernResidentialBuildingAgent,1650.0
297,27,ModernResidentialBuildingAgent,1650.0
297,28,ModernResidentialBuildingAgent,1650.0
297,29,ModernResidentialBuildingAgent,1650.0
297,30,ResidentialBuildingAgent,3790.0
297,31,ResidentialBuildingAgent,3790.0
297,32,ResidentialBuildingAgent,3790.0
297,33,ResidentialBuildingAgent,3790.0
297,34,ResidentialBuildingAgent,3790.0
297,35,ResidentialBuildingAgent,3790.0
297,36,ResidentialBuildingAgent,3790.0
297,37,ResidentialBuildingAgent,3790.0
297,38,ResidentialBuildingAgent,3790.0
297,39,ResidentialBuildingAgent,3790.0
297,40,ResidentialBuildingAgent,3790.0
297,41,ResidentialBuildingAgent,3790.0
298,1,EnterpriseBuildingAgent,81504.53826016249
298,2,OfficeBuildingAgent,5525.0
298,3,OfficeBuildingAgent,22100.0
298,4,OfficeBuildingAgent,55250.0
298,5,OfficeBuildingAgent,55250.0
298,6,HospitalBuildingAgent,21464.8401826484
298,7,HospitalBuildingAgent,21464.8401826484
298,8,MallAgent,209.07002868166472
298,9,MallAgent,209.07002868166472
298,10,ModernResidentialBuildingAgent,1650.0
298,11,ModernResidentialBuildingAgent,1650.0
298,12,ModernResidentialBuildingAgent,1650.0
298,13,ModernResidentialBuildingAgent,1650.0
298,14,ModernResidentialBuildingAgent,1650.0
298,15,ModernResidentialBuildingAgent,1650.0
298,16,ModernResidentialBuildingAgent,1650.0
298,17,ModernResidentialBuildingAgent,1650.0
298,18,ModernResidentialBuildingAgent,1650.0
298,19,ModernResidentialBuildingAgent,1650.0
298,20,ModernResidentialBuildingAgent,1650.0
298,21,ModernResidentialBuildingAgent,1650.0
298,22,ModernResidentialBuildingAgent,1650.0
298,23,ModernResidentialBuildingAgent,1650.0
298,24,ModernResidentialBuildingAgent,1650.0
298,25,ModernResidentialBuildingAgent,1650.0
298,26,ModernResidentialBuildingAgent,1650.0
298,27,ModernResidentialBuildingAgent,1650.0
298,28,ModernResidentialBuildingAgent,1650.0
298,29,ModernResidentialBuildingAgent,1650.0
298,30,ResidentialBuildingAgent,3790.0
298,31,ResidentialBuildingAgent,3790.0
298,32,ResidentialBuildingAgent,3790.0
298,33,ResidentialBuildingAgent,3790.0
298,34,ResidentialBuildingAgent,3790.0
298,35,ResidentialBuildingAgent,3790.0
298,36,ResidentialBuildingAgent,3790.0
298,37,ResidentialBuildingAgent,3790.0
298,38,ResidentialBuildingAgent,3790.0
298,39,ResidentialBuildingAgent,3790.0
298,40,ResidentialBuildingAgent,3790.0
298,41,ResidentialBuildingAgent,3790.0
299,1,EnterpriseBuildingAgent,27563.07452907548
299,2,OfficeBuildingAgent,5525.0
299,3,OfficeBuildingAgent,22100.0
299,4,OfficeBuildingAgent,55250.0
299,5,OfficeBuildingAgent,55250.0
299,6,HospitalBuildingAgent,21464.8401826484
299,7,HospitalBuildingAgent,21464.8401826484
299,8,MallAgent,205.61568679778432
299,9,MallAgent,205.61568679778432
299,10,ModernResidentialBuildingAgent,1650.0
299,11,ModernResidentialBuildingAgent,1650.0
299,12,ModernResidentialBuildingAgent,1650.0
299,13,ModernResidentialBuildingAgent,1650.0
299,14,ModernResidentialBuildingAgent,1650.0
299,15,ModernResidentialBuildingAgent,1650.0
299,16,ModernResidentialBuildingAgent,1650.0
299,17,ModernResidentialBuildingAgent,1650.0
299,18,ModernResidentialBuildingAgent,1650.0
299,19,ModernResidentialBuildingAgent,1650.0
299,20,ModernResidentialBuildingAgent,1650.0
299,21,ModernResidentialBuildingAgent,1650.0
299,22,ModernResidentialBuildingAgent,1650.0
299,23,ModernResidentialBuildingAgent,1650.0
299,24,ModernResidentialBuildingAgent,1650.0
299,25,ModernResidentialBuildingAgent,1650.0
299,26,ModernResidentialBuildingAgent,1650.0
299,27,ModernResidentialBuildingAgent,1650.0
299,28,ModernResidentialBuildingAgent,1650.0
299,29,ModernResidentialBuildingAgent,1650.0
299,30,ResidentialBuildingAgent,3790.0
299,31,ResidentialBuildingAgent,3790.0
299,32,ResidentialBuildingAgent,3790.0
299,33,ResidentialBuildingAgent,3790.0
299,34,ResidentialBuildingAgent,3790.0
299,35,ResidentialBuildingAgent,3790.0
299,36,ResidentialBuildingAgent,3790.0
299,37,ResidentialBuildingAgent,3790.0
299,38,ResidentialBuildingAgent,3790.0
299,39,ResidentialBuildingAgent,3790.0
299,40,ResidentialBuildingAgent,3790.0
299,41,ResidentialBuildingAgent,3790.0
300,1,EnterpriseBuildingAgent,36140.83788779544
300,2,OfficeBuildingAgent,5525.0
300,3,OfficeBuildingAgent,22100.0
300,4,OfficeBuildingAgent,55250.0
300,5,OfficeBuildingAgent,55250.0
300,6,HospitalBuildingAgent,21464.8401826484
300,7,HospitalBuildingAgent,21464.8401826484
300,8,MallAgent,1962.7110143207613
300,9,MallAgent,1962.7110143207613
300,10,ModernResidentialBuildingAgent,1650.0
300,11,ModernResidentialBuildingAgent,1650.0
300,12,ModernResidentialBuildingAgent,1650.0
300,13,ModernResidentialBuildingAgent,1650.0
300,14,ModernResidentialBuildingAgent,1650.0
300,15,ModernResidentialBuildingAgent,1650.0
300,16,ModernResidentialBuildingAgent,1650.0
300,17,ModernResidentialBuildingAgent,1650.0
300,18,ModernResidentialBuildingAgent,1650.0
300,19,ModernResidentialBuildingAgent,1650.0
300,20,ModernResidentialBuildingAgent,1650.0
300,21,ModernResidentialBuildingAgent,1650.0
300,22,ModernResidentialBuildingAgent,1650.0
300,23,ModernResidentialBuildingAgent,1650.0
300,24,ModernResidentialBuildingAgent,1650.0
300,25,ModernResidentialBuildingAgent,1650.0
300,26,ModernResidentialBuildingAgent,1650.0
300,27,ModernResidentialBuildingAgent,1650.0
300,28,ModernResidentialBuildingAgent,1650.0
300,29,ModernResidentialBuildingAgent,1650.0
300,30,ResidentialBuildingAgent,3790.0
300,31,ResidentialBuildingAgent,3790.0
300,32,ResidentialBuildingAgent,3790.0
300,33,ResidentialBuildingAgent,3790.0
300,34,ResidentialBuildingAgent,3790.0
300,35,ResidentialBuildingAgent,3790.0
300,36,ResidentialBuildingAgent,3790.0
300,37,ResidentialBuildingAgent,3790.0
300,38,ResidentialBuildingAgent,3790.0
300,39,ResidentialBuildingAgent,3790.0
300,40,ResidentialBuildingAgent,3790.0
300,41,ResidentialBuildingAgent,3790.0
301,1,EnterpriseBuildingAgent,62350.515748361526
301,2,OfficeBuildingAgent,5525.0
301,3,OfficeBuildingAgent,22100.0
301,4,OfficeBuildingAgent,55250.0
301,5,OfficeBuildingAgent,55250.0
301,6,HospitalBuildingAgent,21464.8401826484
301,7,HospitalBuildingAgent,21464.8401826484
301,8,MallAgent,2527.1052609066937
301,9,MallAgent,2527.1052609066937
301,10,ModernResidentialBuildingAgent,1650.0
301,11,ModernResidentialBuildingAgent,1650.0
301,12,ModernResidentialBuildingAgent,1650.0
301,13,ModernResidentialBuildingAgent,1650.0
301,14,ModernResidentialBuildingAgent,1650.0
301,15,ModernResidentialBuildingAgent,1650.0
301,16,ModernResidentialBuildingAgent,1650.0
301,17,ModernResidentialBuildingAgent,1650.0
301,18,ModernResidentialBuildingAgent,1650.0
301,19,ModernResidentialBuildingAgent,1650.0
301,20,ModernResidentialBuildingAgent,1650.0
301,21,ModernResidentialBuildingAgent,1650.0
301,22,ModernResidentialBuildingAgent,1650.0
301,23,ModernResidentialBuildingAgent,1650.0
301,24,ModernResidentialBuildingAgent,1650.0
301,25,ModernResidentialBuildingAgent,1650.0
301,26,ModernResidentialBuildingAgent,1650.0
301,27,ModernResidentialBuildingAgent,1650.0
301,28,ModernResidentialBuildingAgent,1650.0
301,29,ModernResidentialBuildingAgent,1650.0
301,30,ResidentialBuildingAgent,3790.0
301,31,ResidentialBuildingAgent,3790.0
301,32,ResidentialBuildingAgent,3790.0
301,33,ResidentialBuildingAgent,3790.0
301,34,ResidentialBuildingAgent,3790.0
301,35,ResidentialBuildingAgent,3790.0
301,36,ResidentialBuildingAgent,3790.0
301,37,ResidentialBuildingAgent,3790.0
301,38,ResidentialBuildingAgent,3790.0
301,39,ResidentialBuildingAgent,3790.0
301,40,ResidentialBuildingAgent,3790.0
301,41,ResidentialBuildingAgent,3790.0
302,1,EnterpriseBuildingAgent,1282.2232990915495
302,2,OfficeBuildingAgent,5525.0
302,3,OfficeBuildingAgent,22100.0
302,4,OfficeBuildingAgent,55250.0
302,5,OfficeBuildingAgent,55250.0
302,6,HospitalBuildingAgent,21464.8401826484
302,7,HospitalBuildingAgent,21464.8401826484
302,8,MallAgent,3004.5810859897138
302,9,MallAgent,3004.5810859897138
302,10,ModernResidentialBuildingAgent,1650.0
302,11,ModernResidentialBuildingAgent,1650.0
302,12,ModernResidentialBuildingAgent,1650.0
302,13,ModernResidentialBuildingAgent,1650.0
302,14,ModernResidentialBuildingAgent,1650.0
302,15,ModernResidentialBuildingAgent,1650.0
302,16,ModernResidentialBuildingAgent,1650.0
302,17,ModernResidentialBuildingAgent,1650.0
302,18,ModernResidentialBuildingAgent,1650.0
302,19,ModernResidentialBuildingAgent,1650.0
302,20,ModernResidentialBuildingAgent,1650.0
302,21,ModernResidentialBuildingAgent,1650.0
302,22,ModernResidentialBuildingAgent,1650.0
302,23,ModernResidentialBuildingAgent,1650.0
302,24,ModernResidentialBuildingAgent,1650.0
302,25,ModernResidentialBuildingAgent,1650.0
302,26,ModernResidentialBuildingAgent,1650.0
302,27,ModernResidentialBuildingAgent,1650.0
302,28,ModernResidentialBuildingAgent,1650.0
302,29,ModernResidentialBuildingAgent,1650.0
302,30,ResidentialBuildingAgent,3790.0
302,31,ResidentialBuildingAgent,3790.0
302,32,ResidentialBuildingAgent,3790.0
302,33,ResidentialBuildingAgent,3790.0
302,34,ResidentialBuildingAgent,3790.0
302,35,ResidentialBuildingAgent,3790.0
302,36,ResidentialBuildingAgent,3790.0
302,37,ResidentialBuildingAgent,3790.0
302,38,ResidentialBuildingAgent,3790.0
302,39,ResidentialBuildingAgent,3790.0
302,40,ResidentialBuildingAgent,3790.0
302,41,ResidentialBuildingAgent,3790.0
303,1,EnterpriseBuildingAgent,36271.4946209432
303,2,OfficeBuildingAgent,5525.0
303,3,OfficeBuildingAgent,22100.0
303,4,OfficeBuildingAgent,55250.0
303,5,OfficeBuildingAgent,55250.0
303,6,HospitalBuildingAgent,21464.8401826484
303,7,HospitalBuildingAgent,21464.8401826484
303,8,MallAgent,3288.907955346947
303,9,MallAgent,3288.907955346947
303,10,ModernResidentialBuildingAgent,1650.0
303,11,ModernResidentialBuildingAgent,1650.0
303,12,ModernResidentialBuildingAgent,1650.0
303,13,ModernResidentialBuildingAgent,1650.0
303,14,ModernResidentialBuildingAgent,1650.0
303,15,ModernResidentialBuildingAgent,1650.0
303,16,ModernResidentialBuildingAgent,1650.0
303,17,ModernResidentialBuildingAgent,1650.0
303,18,ModernResidentialBuildingAgent,1650.0
303,19,ModernResidentialBuildingAgent,1650.0
303,20,ModernResidentialBuildingAgent,1650.0
303,21,ModernResidentialBuildingAgent,1650.0
303,22,ModernResidentialBuildingAgent,1650.0
303,23,ModernResidentialBuildingAgent,1650.0
303,24,ModernResidentialBuildingAgent,1650.0
303,25,ModernResidentialBuildingAgent,1650.0
303,26,ModernResidentialBuildingAgent,1650.0
303,27,ModernResidentialBuildingAgent,1650.0
303,28,ModernResidentialBuildingAgent,1650.0
303,29,ModernResidentialBuildingAgent,1650.0
303,30,ResidentialBuildingAgent,3790.0
303,31,ResidentialBuildingAgent,3790.0
303,32,ResidentialBuildingAgent,3790.0
303,33,ResidentialBuildingAgent,3790.0
303,34,ResidentialBuildingAgent,3790.0
303,35,ResidentialBuildingAgent,3790.0
303,36,ResidentialBuildingAgent,3790.0
303,37,ResidentialBuildingAgent,3790.0
303,38,ResidentialBuildingAgent,3790.0
303,39,ResidentialBuildingAgent,3790.0
303,40,ResidentialBuildingAgent,3790.0
303,41,ResidentialBuildingAgent,3790.0
304,1,EnterpriseBuildingAgent,42747.368014679545
304,2,OfficeBuildingAgent,5525.0
304,3,OfficeBuildingAgent,22100.0
304,4,OfficeBuildingAgent,55250.0
304,5,OfficeBuildingAgent,55250.0
304,6,HospitalBuildingAgent,21464.8401826484
304,7,HospitalBuildingAgent,21464.8401826484
304,8,MallAgent,3561.2765628554557
304,9,MallAgent,3561.2765628554557
304,10,ModernResidentialBuildingAgent,1650.0
304,11,ModernResidentialBuildingAgent,1650.0
304,12,ModernResidentialBuildingAgent,1650.0
304,13,ModernResidentialBuildingAgent,1650.0
304,14,ModernResidentialBuildingAgent,1650.0
304,15,ModernResidentialBuildingAgent,1650.0
304,16,ModernResidentialBuildingAgent,1650.0
304,17,ModernResidentialBuildingAgent,1650.0
304,18,ModernResidentialBuildingAgent,1650.0
304,19,ModernResidentialBuildingAgent,1650.0
304,20,ModernResidentialBuildingAgent,1650.0
304,21,ModernResidentialBuildingAgent,1650.0
304,22,ModernResidentialBuildingAgent,1650.0
304,23,ModernResidentialBuildingAgent,1650.0
304,24,ModernResidentialBuildingAgent,1650.0
304,25,ModernResidentialBuildingAgent,1650.0
304,26,ModernResidentialBuildingAgent,1650.0
304,27,ModernResidentialBuildingAgent,1650.0
304,28,ModernResidentialBuildingAgent,1650.0
304,29,ModernResidentialBuildingAgent,1650.0
304,30,ResidentialBuildingAgent,3790.0
304,31,ResidentialBuildingAgent,3790.0
304,32,ResidentialBuildingAgent,3790.0
304,33,ResidentialBuildingAgent,3790.0
304,34,ResidentialBuildingAgent,3790.0
304,35,ResidentialBuildingAgent,3790.0
304,36,ResidentialBuildingAgent,3790.0
304,37,ResidentialBuildingAgent,3790.0
304,38,ResidentialBuildingAgent,3790.0
304,39,ResidentialBuildingAgent,3790.0
304,40,ResidentialBuildingAgent,3790.0
304,41,ResidentialBuildingAgent,3790.0
305,1,EnterpriseBuildingAgent,56232.07283469129
305,2,OfficeBuildingAgent,5525.0
305,3,OfficeBuildingAgent,22100.0
305,4,OfficeBuildingAgent,55250.0
305,5,OfficeBuildingAgent,55250.0
305,6,HospitalBuildingAgent,21464.8401826484
305,7,HospitalBuildingAgent,21464.8401826484
305,8,MallAgent,3622.037215445019
305,9,MallAgent,3622.037215445019
305,10,ModernResidentialBuildingAgent,1650.0
305,11,ModernResidentialBuildingAgent,1650.0
305,12,ModernResidentialBuildingAgent,1650.0
305,13,ModernResidentialBuildingAgent,1650.0
305,14,ModernResidentialBuildingAgent,1650.0
305,15,ModernResidentialBuildingAgent,1650.0
305,16,ModernResidentialBuildingAgent,1650.0
305,17,ModernResidentialBuildingAgent,1650.0
305,18,ModernResidentialBuildingAgent,1650.0
305,19,ModernResidentialBuildingAgent,1650.0
305,20,ModernResidentialBuildingAgent,1650.0
305,21,ModernResidentialBuildingAgent,1650.0
305,22,ModernResidentialBuildingAgent,1650.0
305,23,ModernResidentialBuildingAgent,1650.0
305,24,ModernResidentialBuildingAgent,1650.0
305,25,ModernResidentialBuildingAgent,1650.0
305,26,ModernResidentialBuildingAgent,1650.0
305,27,ModernResidentialBuildingAgent,1650.0
305,28,ModernResidentialBuildingAgent,1650.0
305,29,ModernResidentialBuildingAgent,1650.0
305,30,ResidentialBuildingAgent,3790.0
305,31,ResidentialBuildingAgent,3790.0
305,32,ResidentialBuildingAgent,3790.0
305,33,ResidentialBuildingAgent,3790.0
305,34,ResidentialBuildingAgent,3790.0
305,35,ResidentialBuildingAgent,3790.0
305,36,ResidentialBuildingAgent,3790.0
305,37,ResidentialBuildingAgent,3790.0
305,38,ResidentialBuildingAgent,3790.0
305,39,ResidentialBuildingAgent,3790.0
305,40,ResidentialBuildingAgent,3790.0
305,41,ResidentialBuildingAgent,3790.0
306,1,EnterpriseBuildingAgent,36236.700670242426
306,2,OfficeBuildingAgent,5525.0
306,3,OfficeBuildingAgent,22100.0
306,4,OfficeBuildingAgent,55250.0
306,5,OfficeBuildingAgent,55250.0
306,6,HospitalBuildingAgent,21464.8401826484
306,7,HospitalBuildingAgent,21464.8401826484
306,8,MallAgent,3636.577151313055
306,9,MallAgent,3636.577151313055
306,10,ModernResidentialBuildingAgent,1650.0
306,11,ModernResidentialBuildingAgent,1650.0
306,12,ModernResidentialBuildingAgent,1650.0
306,13,ModernResidentialBuildingAgent,1650.0
306,14,ModernResidentialBuildingAgent,1650.0
306,15,ModernResidentialBuildingAgent,1650.0
